ISIN,WKN,Bezeichnung,Anlagegruppe,Anlageuniversum
IE00BYQCZJ13,A1403D,"WISDOMTREE JAP.E.U.E.EOAH",ETFs,"ETFs Asien"
IE00BYQCZN58,A1403E,"WISDOMTREE JAP.E.U.E.ACC",ETFs,"ETFs Asien"
IE00BYQCZQ89,A143HZ,"WISDOMTREE EUR.EQ.U.E.LSH",ETFs,"ETFs Europa Gesamt"
IE00BYQCZX56,A1403C,"WISDOMTREE EUR.EQ.U.E.EOA",ETFs,"ETFs Europa Gesamt"
IE00BYSX4176,A2PPW8,"FIDEL.EU QU.IN.U.ETF IEO",ETFs,"ETFs Europa Gesamt"
IE00BYSX4283,A2DWQY,"FIDEL.EU QU.IN.U.ETF A",ETFs,"ETFs Europa Gesamt"
IE00BYSX4739,A2PQDR,"FUI-E.M.Q.I.E. DLD",ETFs,"ETFs Emerging Markets"
IE00BYSX4846,A2DWQW,"FIDELITY E.M.QUAL.INC. A",ETFs,"ETFs Emerging Markets"
IE00BYSZ5R67,A2ACRL,"SPDR 3-5 US TREASURY",ETFs,"ETFs Sonstige Bonds"
IE00BYSZ5T81,A2ACRN,"SPDR 7-10 US TREASURY",ETFs,"ETFs Sonstige Bonds"
IE00BYSZ5V04,A2ACRP,"SPDR BARC 10+Y USD TREAS ETF",ETFs,"ETFs Sonstige Bonds"
IE00BYSZ6062,A2ACRK,"SPDR 10+ EURO GOVERNMENT",ETFs,"ETFs Europa Bonds"
IE00BYT5CV85,A2AHR4,"UBS ETFS CMCI EX-AGRICULTURE SF UCITS ETF",ETFs,"ETFs Rohstoffe ETCs"
IE00BYTH5263,A3C9ES,"SSGA-ACWI C.P.A DLA",ETFs,"ETFs Emerging Markets"
IE00BYTH5370,A3C9EW,"SSGA-ACWI C.P.A DLA",ETFs,"ETFs Welt"
IE00BYTH5487,A3C9ER,"SSGA-EU.CL.PA.A EOA",ETFs,"ETFs Europa Gesamt"
IE00BYTH5594,A3C9EV,"SSGA-W.CL.PA.AL DLA",ETFs,"ETFs Welt"
IE00BYTH5602,A3DESY,"SPDRBSBUSHYC HDGEOA",ETFs,"ETFs Sonstige Bonds"
IE00BYTH5719,A3C9ET,"SSGA-US.CL.PA.A DLA",ETFs,"ETFs Nordamerika"
IE00BYTH5R14,A3CNJJ,"SPDR U.S.DI.VI. DLD",ETFs,"ETFs Nordamerika"
IE00BYTH5S21,A3CNJH,"SPDR GL.DI.ARI. DLD",ETFs,"ETFs Nordamerika"
IE00BYTH5T38,A3CNJK,"SPDR EO DI.VID. EOD",ETFs,"ETFs Europa Gesamt"
IE00BYTH6121,A14X87,"FTGF.-FT G.E.I.U.ETF AADL",ETFs,"ETFs Nordamerika"
IE00BYTH6238,A14X88,"FIRST T.G.-US EQ.OPP.AADL",ETFs,"sonstige ETFs"
IE00BYTRR640,A2AGZZ,"SPDR MSCI WRLD CON.DIS.UE",ETFs,"ETFs Branchen"
IE00BYTRR756,A2AGZ0,"SPDR MSCI WRLD CON.STA.UE",ETFs,"ETFs Branchen"
IE00BYTRR863,A2AGZ1,"SPDR MSCI WORLD ENERGY UE",ETFs,"ETFs Branchen"
IE00BYTRR970,A2AGZ2,"SPDR MSCI WORLD FINANC.UE",ETFs,"ETFs Branchen"
IE00BYTRRB94,A2AE58,"SPDR MSCI WORLD H.C.UETF",ETFs,"ETFs Branchen"
IE00BYTRRC02,A2AGZ3,"SPDR MSCI WORLD INDUST.UE",ETFs,"ETFs Branchen"
IE00BYTRRD19,A2AE57,"SPDR MSCI WORLD TECH.UETF",ETFs,"ETFs Branchen"
IE00BYTRRF33,A2AGTT,"SPDR MSCI WRLD MATER. UE",ETFs,"ETFs Branchen"
IE00BYTRRG40,A2AGZ4,"SPDR MSCI WRLD COM.SER.UE",ETFs,"ETFs Branchen"
IE00BYTRRH56,A2AGZ5,"SPDR MSCI WRLD UTILIT.UE",ETFs,"ETFs Branchen"
IE00BYTYHM11,A2BGRH,"WITR MU.AS.I. ETP Z 2062",ETFs,"ETFs Emerging Markets"
IE00BYTYHN28,A2BCZZ,"WITR MU.AS.I. ETP Z 2062",ETFs,"ETFs Emerging Markets"
IE00BYV12Y75,A2ACRD,"SPDR 3-10 US CORPORATE",ETFs,"ETFs Sonstige Bonds"
IE00BYV1Y969,A2DWQ0,"FIDELITY US Q.IN.ETF AEOH",ETFs,"ETFs Nordamerika"
IE00BYV1YH46,A2DWQ2,"FIDELITY GL.QUAL.IN.EOHI",ETFs,"ETFs Nordamerika"
IE00BYVJRP78,A2AFCZ,"ISHARES SUST MSCI EM SRI",ETFs,"ETFs Emerging Markets"
IE00BYVJRQ85,A2AFC1,"ISHARES MSCI JP SRI EUR-HDG",ETFs,"ETFs Asien"
IE00BYVJRR92,A2AFC0,"ISIV-MSCIUSASRI U.ETF DLA",ETFs,"ETFs Nordamerika"
IE00BYVQ9F29,A2N34W,"ISHSVII-NASDAQ 100 EOHACC",ETFs,"ETFs Nordamerika"
IE00BYVTMS52,A2DT9V,"INVESCOM3 NA 100 EURH A",ETFs,"ETFs Nordamerika"
IE00BYVTMZ20,A2DT9W,"IMIII-I.US H.Y.F.A. AEOH",ETFs,"ETFs Sonstige Bonds"
IE00BYVZV757,A2H9US,"JPM ICAV-BETAB.E.GB.1-3EA",ETFs,"ETFs Europa Bonds"
IE00BYWQWR46,A2PLDF,"VANECK VID ESPORTS UC.ETF",ETFs,"ETFs Branchen"
IE00BYWZ0333,A2H5ES,"ISHS IV-AUTO.+ROBO.ET.DLD",ETFs,"ETFs Branchen"
IE00BYWZ0440,A2H5EU,"IS GL.HI.YI.C.B.U.ETF DLA",ETFs,"ETFs Sonstige Bonds"
IE00BYX2JD69,A2DVB9,"ISHSIV-MSCI WLD.SRI U.EOA",ETFs,"ETFs Welt"
IE00BYX5K108,A2AN46,"IM-I.MSCI EUROPE EX-UK A",ETFs,"ETFs Europa Gesamt"
IE00BYX8XC17,A2AUE9,"ISHARES MSCI JAPAN",ETFs,"ETFs Asien"
IE00BYX8XD24,A2AUE8,"ISHARES EDGE S&P 500 MIN VOLEUR HED",ETFs,"ETFs Nordamerika"
IE00BYXG2H39,A2DWAW,"ISIV-NASDAQ US BIOTE. DLA",ETFs,"ETFs Branchen"
IE00BYXPSP02,A2DN9Z,"IS DL T.BD1-3YR U.ETF DLA",ETFs,"ETFs Sonstige Bonds"
IE00BYXPXK00,A2DN91,"ISHARES MSCI WORLD MULTI",ETFs,"ETFs Welt"
IE00BYXPXL17,A2DN90,"ISHARES MSCI WORLD MINVOL",ETFs,"ETFs Welt"
IE00BYXVGX24,A2DL7C,"FIDELITY US Q.INC.ETF INC",ETFs,"ETFs Nordamerika"
IE00BYXVGY31,A2DL7D,"FIDELITY US Q.INC.ETF ACC",ETFs,"ETFs Nordamerika"
IE00BYXVGZ48,A2DL7E,"FIDELITY GL.QUAL.INC. INC",ETFs,"ETFs Nordamerika"
IE00BYXVWC37,A141F9,"PFI ETF-ST HY CB IUE LSIH",ETFs,"ETFs Sonstige Bonds"
IE00BYXYX521,A2DPAK,IM-I.BLOOMB.COMM.X-AGRI.,ETFs,"ETFs Rohstoffe ETCs"
IE00BYXYX745,A2DRG1,"ISHS VI-MSCI EURO.MID CAP",ETFs,"ETFs Europa Gesamt"
IE00BYXYYJ35,A2DN9X,"ISHS DL COR.BD UC.ETF DLA",ETFs,"ETFs Sonstige Bonds"
IE00BYXYYK40,A2DN9U,"ISHSII-JPM DL EM BD DLA",ETFs,"ETFs Sonstige Bonds"
IE00BYXYYL56,A2DN9Y,"ISHSII-DL HY COR.BD USD A",ETFs,"ETFs Sonstige Bonds"
IE00BYXYYM63,A2DN9W,"ISHSII-US AGGREG.BD DLA",ETFs,"ETFs Sonstige Bonds"
IE00BYXYYN70,A2DN9T,"ISHSIV-US MO.B.SE.ETF DLA",ETFs,"ETFs Sonstige Bonds"
IE00BYXYYP94,A2DN9V,"ISHSIV-DL SD C.BD ETF DLA",ETFs,"ETFs Sonstige Bonds"
IE00BYXZ2585,A2DN92,"ISH.7-C.MSCI E.U.E EOD",ETFs,"ETFs Europa Gesamt"
IE00BYYHSM20,A2DRG4,"ISHSII-MSCI EU.QUA.DV.EOD",ETFs,"ETFs Europa Gesamt"
IE00BYYHSQ67,A2DRG5,"ISHSII-MSCI WL.QUA.DV.DLD",ETFs,"ETFs Welt"
IE00BYYLVH00,A2DQ7Z,"UBS FDSO-BLOOMB.C.CM.DLAA",ETFs,"ETFs DAX"
IE00BYYLVJ24,A2DQ70,"UBS ETFS-BLOOMB.C.CM.EOHA",ETFs,"ETFs Rohstoffe ETCs"
IE00BYYR0489,A14ZV2,"ISHSIII-MSCI S.A.C.UE DLA",ETFs,"ETFs Emerging Markets"
IE00BYYW2V44,A2AGXP,"SPDR S+P 500 U.ETF EOHA",ETFs,"ETFs Nordamerika"
IE00BYYXBF44,A2AHZU,"IMIII-I.FTSE EM H.D.L.V.A",ETFs,"ETFs Emerging Markets"
IE00BYZ28V50,A2H5EV,"ISHSIII-GL.GOV.BD DL ACC.",ETFs,"ETFs Sonstige Bonds"
IE00BYZ28W67,A2H5ET,"IS CO.FTSE 100 U.ETF DLHA",ETFs,"ETFs Europa Gesamt"
IE00BYZK4552,A2ANH0,"ISHARES AUTOMATION & ROBOTICS",ETFs,"ETFs Branchen"
IE00BYZK4669,A2ANH1,"ISHARES AGEING POPULATION",ETFs,"ETFs Branchen"
IE00BYZK4776,A2ANH2,"ISHARES HEALTHCARE INNOVATION",ETFs,"ETFs Branchen"
IE00BYZK4883,A2ANH3,"ISHARES DIGITALISATION",ETFs,"ETFs Branchen"
IE00BYZTVT56,A142NT,"ISHSII-EO CB SUST.SCR.EOD",ETFs,"ETFs Europa Bonds"
IE00BYZTVV78,A142NU,"ISHARES SUST EUR CORP 0-3Y",ETFs,"ETFs Europa Bonds"
IE00BZ02LR44,A2AQST,"X(IE)-ESG MSCI WORLD 1C",ETFs,"ETFs Welt"
IE00BZ036H21,A14XH5,"DB X-TRACKERS BARCLAYS USD CORPO",ETFs,"ETFs Sonstige Bonds"
IE00BZ036J45,A14XH4,"X(IE)-USD CORP.BD 2DEOH",ETFs,"ETFs Sonstige Bonds"
IE00BZ043R46,A2DWBL,"ISHSIII-CORE GL.A.BD DLAH",ETFs,"ETFs Sonstige Bonds"
IE00BZ048462,A2DS7X,"ISHSII-DL FR BD ETF DLUD",ETFs,"ETFs Sonstige Bonds"
IE00BZ048579,A2DS7Y,"ISHSII-DCB 0-3ESG ETF DLD",ETFs,"ETFs Sonstige Bonds"
IE00BZ0G8860,A14071,"SPDR BARCLAYS 10+ YEAR U.S. CORP",ETFs,"ETFs Sonstige Bonds"
IE00BZ0G8977,A14072,"SPDR BARCLAYS U.S. TIPS UCITS ET",ETFs,"ETFs Sonstige Bonds"
IE00BZ0G8B96,A143DA,"SPDR MSCI JAPAN UCITS ETF",ETFs,"ETFs Asien"
IE00BZ0G8C04,A143DB,"SPDR MSCI JAPAN EUR HDG UCITS",ETFs,"ETFs Asien"
IE00BZ0PKS76,A14YN9,"ISHSIV-E.MSCI USA MUL.DLA",ETFs,"ETFs Nordamerika"
IE00BZ0PKT83,A14YPA,"ISHSIV-E.MSCI WLD MUL.DLA",ETFs,"ETFs Welt"
IE00BZ0PKV06,A14YPB,"ISIV-E.MSCI E.M.U.ETF EOA",ETFs,"ETFs Europa Gesamt"
IE00BZ0XVF52,A2JKH4,"WISDOMTREE AT1 COCO BD DL",ETFs,"ETFs Europa Bonds"
IE00BZ163G84,A143JK,"VANG EUR CORP BOND UCITS",ETFs,"ETFs Europa Bonds"
IE00BZ163H91,A143JL,"VANG EUR EURO GOV BOND UCITS",ETFs,"ETFs Europa Bonds"
IE00BZ163K21,A143JM,"VANG.USD CORP.B.U.ETF DLD",ETFs,"ETFs Sonstige Bonds"
IE00BZ163L38,A143JQ,"VANG USD EME MA GOV BOND UCITS",ETFs,"ETFs Sonstige Bonds"
IE00BZ163M45,A143JN,"VANG USD TREASURY BOND UCITS",ETFs,"ETFs Sonstige Bonds"
IE00BZ171348,A2JNLK,"ISHS VI-GL GOBD USDDLA",ETFs,"ETFs Sonstige Bonds"
IE00BZ173T46,A2N9LH,"ISHSIV-M.USA S. DLD",ETFs,"ETFs Nordamerika"
IE00BZ173V67,A2JN2K,"ISHSIV-M.USA S. EOD",ETFs,"ETFs Nordamerika"
IE00BZ173W74,A2JNLG,"ISHS USD CBIRH USDDLA",ETFs,"ETFs Sonstige Bonds"
IE00BZ17CN18,A2JNLH,"ISH DL SDHYCB USDDLA",ETFs,"ETFs Sonstige Bonds"
IE00BZ1GHD37,A2AE1N,"WISDOMTREE ENH.COM.U.E.DL",ETFs,"ETFs DAX"
IE00BZ1NCS44,A2JQ2G,"ISHS VI-BL.R.S.C.U.ETF DL",ETFs,"ETFs DAX"
IE00BZ2GV965,A141AP,"CMCI EX-AGRICULTURE",ETFs,"ETFs Rohstoffe ETCs"
IE00BZ4BMM98,A2ABHF,"IMIII-I.EO S.H.DI.L.VO. A",ETFs,"ETFs Europa Gesamt"
IE00BZ56RG20,A2AGPV,"WISDOMTR.US QU.DV.GR.DLAC",ETFs,"ETFs Nordamerika"
IE00BZ56RN96,A2AG1D,WISDOMTR.GL.QUAL.DV.GR.DL,ETFs,"ETFs Nordamerika"
IE00BZ56SW52,A2AG1E,WISDOMTR.GL.QUA.DV.GR.DLA,ETFs,"ETFs Welt"
IE00BZ56TQ67,A2AG1G,WISDOMTR.EO.QUAL.DV.GR.EA,ETFs,"ETFs Europa Gesamt"
IE00BZ6V7883,A2AGYT,"ISHARES US MORTGAGE BACKED SECURITIES",ETFs,"ETFs Sonstige Bonds"
IE00BZCQB185,A2AFCY,"ISHSIV-MSCI INDIA UC.ETF",ETFs,"ETFs Asien"
JE00B1VS2W53,A0N6XG,"WISDOMTREE MS.Z07/UN.XPT",ETFs,"ETFs Rohstoffe ETCs"
JE00B1VS3002,A0N6XH,"WISDOMTREE MS.Z07/UN.XPD",ETFs,"ETFs Rohstoffe ETCs"
JE00B1VS3333,A0N6XJ,"WITR MET.SEC.Z07/UN.XAG",ETFs,"ETFs DAX"
JE00B1VS3770,A0N6XK,"WITR MET.SEC.Z07/UN.XAU",ETFs,"ETFs DAX"
JE00B1VS3W29,A0N6XL,"WITR MET.SEC.Z07/UN.BSKT.",ETFs,"ETFs DAX"
JE00B24DK645,A0V6YR,"WITR COM.SEC.Z08/UN.IDX",ETFs,"ETFs Rohstoffe ETCs"
JE00B24DK975,A0V4ZX,"WITR COM.SEC.Z08/UN.IDX",ETFs,"ETFs DAX"
JE00B24DKC09,A0V6YV,"WITR COM.SEC.Z08/UN.IDX",ETFs,"ETFs Rohstoffe ETCs"
JE00B24DKH53,A0V6YZ,"WITR COM.SEC.Z08/UN.IDX",ETFs,"ETFs DAX"
JE00B24DKJ77,A0V6Y0,"WITR COM.SEC.Z08/UN.IDX",ETFs,"ETFs DAX"
JE00B24DKK82,A0V6BQ,"WITR COM.SEC.Z08/UN.IDX",ETFs,"ETFs Rohstoffe ETCs"
JE00B24DKT75,A0V3WV,"WITR COM.SEC.Z08/UN.IDX",ETFs,"ETFs DAX"
JE00B24DKZ36,A0V6ZB,"WITR COM.SEC.Z08/UN.IDX",ETFs,"ETFs Rohstoffe ETCs"
JE00B24DLX86,A1ELL7,"WITR COM.SEC.Z07/UN.INDEX",ETFs,"ETFs DAX"
JE00B24DMC49,A0SVXT,"WITR COM.SEC.Z07/UN.IDX",ETFs,"ETFs DAX"
JE00B24DMD55,A0SVXU,"WITR COM.SEC.Z07/UN.IDX",ETFs,"ETFs DAX"
JE00B24DMJ18,A0SVXX,"WITR COM.SEC.Z07/UN.IDX",ETFs,"ETFs DAX"
JE00B24DMK23,A0SVXY,"WITR COM.SEC.Z07/UN.IDX.",ETFs,"ETFs DAX"
JE00B2NFT427,A0V6ZP,"WITR COM.SEC.Z08/UN.IDX",ETFs,"ETFs DAX"
JE00B2NFTC05,A0V6ZV,"WITR COM.SEC.Z08/UN.IDX",ETFs,"ETFs Rohstoffe ETCs"
JE00B2NFTD12,A0V5V4,"WITR COM.SEC.Z08/UN.IDX",ETFs,"ETFs DAX"
JE00B2NFTF36,A0V6ZW,"WITR COM.SEC.Z08/UN.IDX",ETFs,"ETFs DAX"
JE00B2NFTG43,A0V6ZX,"WITR COM.SEC.Z08/UN.IDX",ETFs,"ETFs DAX"
JE00B2NFTL95,A0V6Z0,"WITR COM.SEC.Z08/UN.IDX",ETFs,"ETFs DAX"
JE00B2NFTS64,A0V5BA,"WITR COM.SEC.Z08/UN.IDX",ETFs,"ETFs DAX"
JE00B2NFTW01,A0V5V2,"WITR COM.SEC.Z08/UN.IDX",ETFs,"ETFs DAX"
JE00B2NFV134,A0V60A,"WITR COM.SEC.Z08/UN.IDX",ETFs,"ETFs DAX"
JE00B2NFV803,A0V607,"WITR COM.SEC.Z08/UN.IDX",ETFs,"ETFs DAX"
JE00B2QXZK10,A1ELLY,"WITR COM.SEC.Z08/UN.IDX",ETFs,"ETFs DAX"
JE00B2QY0436,A1ELLZ,"WITR COM.SEC.Z08/UN.IDX",ETFs,"ETFs DAX"
JE00B2QY0H68,A1ELL0,"WITR COM.SEC.Z08/UN.IDX",ETFs,"ETFs DAX"
JE00B3KNMS14,A1BEGS,"WITR FOR.EXC.Z09/UN.CURR.",ETFs,"ETFs DAX"
JE00B3L54023,A1BEGJ,"WITR FOR.EXC.Z09/UN.CURR.",ETFs,"ETFs DAX"
JE00B3LGQQ51,A1BEGW,"WITR FOR.EXC.Z09/UN.CURR.",ETFs,"sonstige ETFs"
JE00B3LXVB68,A1BEGM,"WITR FOR.EXC.Z09/UN.CURR.",ETFs,"sonstige ETFs"
JE00B3MQG751,A1BEGZ,"WITR FOR.EXC.Z09/UN.CURR.",ETFs,"ETFs DAX"
JE00B3MR2Q90,A1BEGH,"WITR FOR.EXC.Z09/UN.CURR.",ETFs,"ETFs DAX"
JE00B3MRDD32,A1BEGV,"WITR FOR.EXC.Z09/UN.CURR.",ETFs,"ETFs DAX"
JE00B3MVPQ29,A1BEGN,"WITR FOR.EXC.Z09/UN.CURR.",ETFs,"sonstige ETFs"
JE00B3MWC642,A1BEGR,"WITR FOR.EXC.Z09/UN.CURR.",ETFs,"ETFs DAX"
JE00B3N9C970,A1H0HW,"WITR FOR.EXC.Z10/UN.CURR.",ETFs,"ETFs DAX"
JE00B3NKMM36,A1E3HD,"WITR FOR.EXC.Z10/UN.CURR.",ETFs,"ETFs DAX"
JE00B3NXB475,A1BEG0,"WITR FOR.EXC.Z09/UN.CURR.",ETFs,"ETFs Rohstoffe ETCs"
JE00B3QBQJ84,A1E3G1,"WITR FOR.EXC.Z10/UN.CURR.",ETFs,"ETFs DAX"
JE00B3QQ4551,A1H28Q,"WITR FOR.EXC.Z10/UN.CURR.",ETFs,"ETFs DAX"
JE00B3QSB726,A1EKYW,"WITR FOR.EXC.Z09/UN.CURR.",ETFs,"sonstige ETFs"
JE00B3R2DZ58,A1H28K,"WITR FOR.EXC.Z10/UN.CURR.",ETFs,"ETFs DAX"
JE00B3RNTN80,A1EKY1,"WITR FOR.EXC.Z09/UN.CURR.",ETFs,"ETFs DAX"
JE00B3RQ6R05,A1H28C,"WITR FOR.EXC.Z10/UN.CURR.",ETFs,"ETFs DAX"
JE00B3S71Q64,A1H28B,"WITR FOR.EXC.Z10/UN.CURR.",ETFs,"ETFs DAX"
JE00B3SBFZ51,A1H0HQ,"WITR FOR.EXC.Z10/UN.CURR.",ETFs,"ETFs DAX"
JE00B3SBYQ91,A1EKY2,"WITR FOR.EXC.Z09/UN.CURR.",ETFs,"ETFs DAX"
JE00B3SX3R93,A1E3HE,"WITR FOR.EXC.Z10/UN.CURR.",ETFs,"ETFs DAX"
JE00B3T3K772,A1H28H,"WITR FOR.EXC.Z10/UN.CURR.",ETFs,"ETFs DAX"
JE00B3VJDN05,A1H0H4,"WITR FOR.EXC.Z10/UN.CURR.",ETFs,"ETFs DAX"
JE00B3W0MY68,A1H0H0,"WITR FOR.EXC.Z10/UN.CURR.",ETFs,"ETFs DAX"
JE00B3WCLY57,A1H0H2,"WITR FOR.EXC.Z10/UN.CURR.",ETFs,"ETFs DAX"
JE00B3WDZY68,A1H28L,"WITR FOR.EXC.Z10/UN.CURR.",ETFs,"ETFs DAX"
JE00B3WFMB84,A1H0HV,"WITR FOR.EXC.Z10/UN.CURR.",ETFs,"ETFs DAX"
JE00B3WPFZ34,A1E3G3,"WITR FOR.EXC.Z10/UN.CURR.",ETFs,"ETFs DAX"
JE00B3X9GJ56,A1H0HR,"WITR FOR.EXC.Z10/UN.CURR.",ETFs,"ETFs DAX"
JE00B3XGSP64,A1EKYV,"WITR FOR.EXC.Z09/UN.CURR.",ETFs,"ETFs DAX"
JE00B3XJ8K03,A1H0HU,"WITR FOR.EXC.Z10/UN.CURR.",ETFs,"ETFs DAX"
JE00B3XPTF07,A1H28J,"WITR FOR.EXC.Z10/UN.CURR.",ETFs,"ETFs DAX"
JE00B3XR4V72,A1E3HA,"WITR FOR.EXC.Z10/UN.CURR.",ETFs,"ETFs DAX"
JE00B3Y3SZ64,A1H0HN,"WITR FOR.EXC.Z10/UN.CURR.",ETFs,"ETFs DAX"
JE00B3Y5F176,A1H0HS,"WITR FOR.EXC.Z10/UN.CURR.",ETFs,"ETFs DAX"
JE00B3ZQRP79,A1PCFL,"WITR H.COM.SEC.Z12/UN.IDX",ETFs,"ETFs DAX"
JE00B438PT24,A1E3G2,"WITR FOR.EXC.Z10/UN.CURR.",ETFs,"ETFs DAX"
JE00B43NB445,A1H0HY,"WITR FOR.EXC.Z10/UN.CURR.",ETFs,"ETFs DAX"
JE00B44CBN95,A1H28D,"WITR FOR.EXC.Z10/UN.CURR.",ETFs,"ETFs DAX"
JE00B44F1611,A1NZLC,"WITR H.COM.SEC.Z12/UN.IDX",ETFs,"ETFs DAX"
JE00B45CYD99,A1C1T5,"WITR FOR.EXC.Z10/UN.CURR.",ETFs,"ETFs DAX"
JE00B460QR00,A1PEZY,"WITR H.COM.SEC.Z12/UN.IDX",ETFs,"ETFs Rohstoffe ETCs"
JE00B4PDKD43,A1NZLB,"WITR H.COM.SEC.Z12/UN.IDX",ETFs,"ETFs DAX"
JE00B4RKQV36,A1NZLD,"WITR H.COM.SEC.Z12/UN.IDX",ETFs,"ETFs DAX"
JE00B588CD74,A1DCTK,"WITR MET.SEC.Z09/UN.XAU",ETFs,"ETFs DAX"
JE00B5SV2703,A1NZLG,"WITR H.COM.SEC.Z12/UN.IDX",ETFs,"ETFs DAX"
JE00B63MJ075,A1N9Z8,"WITR H.COM.SEC.Z12/UN.IDX",ETFs,"ETFs DAX"
JE00B66M4S72,A1BEF2,"WITR FOR.EXC.Z09/UN.CURR.",ETFs,"ETFs DAX"
JE00B6822V48,A1BEF1,"WITR FOR.EXC.Z09/UN.CURR.",ETFs,"ETFs DAX"
JE00B68GR111,A1BEFD,"WITR FOR.EXC.Z09/UN.CURR.",ETFs,"ETFs DAX"
JE00B68GRJ90,A1BEFE,"WITR FOR.EXC.Z09/UN.CURR.",ETFs,"ETFs DAX"
JE00B68GS416,A1BEE9,"WITR FOR.EXC.Z09/UN.CURR.",ETFs,"ETFs DAX"
JE00B68GSM94,A1BEFA,"WITR FOR.EXC.Z09/UN.CURR.",ETFs,"sonstige ETFs"
JE00B68GSP26,A1BEFH,"WITR FOR.EXC.Z09/UN.CURR.",ETFs,"ETFs DAX"
JE00B68GT596,A1BEFJ,"WITR FOR.EXC.Z09/UN.CURR.",ETFs,"ETFs DAX"
JE00B6SLJ210,A1PCFX,"WITR H.COM.SEC.Z12/UN.IDX",ETFs,"ETFs DAX"
JE00B6SV8B36,A1RX1N,"WITR COM.SEC.Z12/UN. IND.",ETFs,"ETFs DAX"
JE00B6TK3K31,A1PCFK,"WITR H.COM.SEC.Z12/UN.IDX",ETFs,"ETFs DAX"
JE00B6VG2P72,A1PCFH,"WITR H.COM.SEC.Z12/UN.IDX",ETFs,"ETFs DAX"
JE00B6X05031,A1PCFY,"WITR H.COM.SEC.Z12/UN.IDX",ETFs,"ETFs DAX"
JE00B6XF0923,A1NZLE,"WITR H.COM.SEC.Z12/UN.IDX",ETFs,"ETFs DAX"
JE00B6XL6W59,A1PCFU,"WITR H.COM.SEC.Z12/UN.IDX",ETFs,"ETFs DAX"
JE00B70DCH80,A1PCFM,"WITR H.COM.SEC.Z12/UN.IDX",ETFs,"ETFs DAX"
JE00B7305Z55,A1N3G0,"WITR H.COM.SEC.Z12/UN.IDX",ETFs,"ETFs DAX"
JE00B766LB87,A1N90E,"WITR H.COM.SEC.Z12/UN.IDX",ETFs,"ETFs DAX"
JE00B78CGV99,A1N49M,"WITR COM.SEC.Z12/UN.INDEX",ETFs,"ETFs DAX"
JE00B78CP782,A1N49N,"WITR COM.SEC.Z12/UN.IDX",ETFs,"ETFs DAX"
JE00B78DPL57,A1TY7E,"WITR COM.SEC.Z12/UN.IDX",ETFs,"ETFs DAX"
JE00B78NNK09,A1NZLH,"WITR H.COM.SEC.Z12/UN.IDX",ETFs,"ETFs DAX"
JE00B78NNM23,A1PCF0,"WITR H.COM.SEC.Z12/UN.IDX",ETFs,"ETFs DAX"
JE00B78NNS84,A1NZLA,"WITR H.COM.SEC.Z12/UN.IDX",ETFs,"ETFs DAX"
JE00B78NNV14,A1PCJ7,"WITR H.COM.SEC.Z12/UN.IDX",ETFs,"ETFs DAX"
JE00B78NPQ01,A1NZLF,"WITR H.COM.SEC.Z12/UN.IDX",ETFs,"ETFs DAX"
JE00B78NPW60,A1PCKA,"WITR H.COM.SEC.Z12/UN.IDX",ETFs,"ETFs Rohstoffe ETCs"
JE00B78NPY84,A1NZK9,"WITR H.COM.SEC.Z12/UN.IDX",ETFs,"ETFs DAX"
JE00B7VG2M16,A2BGRJ,WISDOMTREE.HMS.Z12/UN.XAU,ETFs,"ETFs DAX"
JE00B8DFY052,A1RX98,WISDOMTREE.HMS.Z12/UN.XAU,ETFs,"ETFs DAX"
JE00BDD9Q733,A2BC82,"WITR COM.SEC.Z08/UN.IDX",ETFs,"ETFs DAX"
JE00BDD9Q840,A2BC41,"WITR COM.SEC.Z08/UN.IDX",ETFs,"ETFs DAX"
JE00BDD9Q956,A2BC4J,"WITR COM.SEC.Z08/UN.IDX",ETFs,"ETFs DAX"
JE00BDD9QB77,A2BC83,"WITR COM.SEC.Z08/UN.IDX",ETFs,"ETFs DAX"
JE00BDD9QC84,A2BC84,"WITR COM.SEC.Z08/UN.IDX",ETFs,"ETFs DAX"
JE00BDD9QD91,A2BC4R,"WITR COM.SEC.Z12/UN.INDEX",ETFs,"ETFs DAX"
JE00BMM1WH57,A2AUT1,"WITR FOR.EXC.Z15/UN.CURR",ETFs,"ETFs DAX"
JE00BMM1X163,A13X4H,"WITR FOR.EXC.Z14/UN.CURR.",Hebelprodukte,"sonstige Hebelprodukte"
JE00BMM1X270,A15L2D,WITR.FO.EXC.Z/UNDATED,Hebelprodukte,"sonstige Hebelprodukte"
JE00BMM1XC77,A12Z4E,"WITR FOR.EXC.Z14/UN.CURR.",ETFs,"ETFs DAX"
JE00BMM1XD84,A12Z4F,"WITR FOR.EXC.Z14/UN.CURR.",ETFs,"ETFs DAX"
JE00BMM1XM75,A2AUT2,"WITR FOR.EXC.Z15/UN.CURR",ETFs,"ETFs DAX"
JE00BMM1XN82,A2AUTY,"WITR FOR.EXC.Z15/UN.CURR",ETFs,"ETFs DAX"
JE00BMM1XY97,A2AUTX,"WITR FOR.EXC.Z15/UN.CURR",ETFs,"ETFs DAX"
JE00BMM1XZ05,A2AUT0,"WITR FOR.EXC.Z15/UN.CURR",ETFs,"ETFs DAX"
